Total games played,Session games played,Wins,Loses
882021,111,40,62
882061,40,8,28
882132,71,23,44
882240,108,38,62
882285,45,11,32
882548,263,106,130
882683,135,50,76
882801,118,45,67
882828,27,3,23
883031,203,80,107
883120,89,28,54
883177,57,18,37
883371,194,74,100
883468,97,36,57
883584,116,41,66
883661,77,25,46
883832,171,69,95
883996,164,66,91
884109,113,40,63
884237,128,49,71
884411,174,68,95
884559,148,58,82
884676,117,43,65
884757,81,29,49
884930,173,71,94
885102,172,68,95
885158,56,16,37
885235,77,25,47
885400,165,64,91
885478,78,26,48
885683,205,83,109
885730,47,12,30
885784,54,14,37
885965,181,67,98
886048,83,27,49
886087,39,7,27
886229,142,55,76
886285,56,16,35
886396,111,41,64
886482,86,30,51
886648,166,63,92
886777,129,48,70
886844,67,19,39
887065,221,82,113
887157,92,33,53
887292,135,53,78
887377,85,28,48
887527,150,59,85
887668,141,51,77
887718,50,13,31
887807,89,30,52
887889,82,29,51
887955,66,21,40
888131,176,67,95
888279,148,53,79
888465,186,74,101
888564,99,37,59
888726,162,64,87
888803,77,25,46
888870,67,21,41
888966,96,33,55
889154,188,77,104
889237,83,26,52
889289,52,14,36
889427,138,52,76
889555,128,47,73
889634,79,26,47
889687,53,14,35
889736,49,11,32
889886,150,60,81
889979,93,33,53
890030,51,14,32
890089,59,16,38
890292,203,83,107
890484,192,76,103
890510,26,4,22
890623,113,40,64
890719,96,34,55
890966,247,104,128
891117,151,57,83
891266,149,59,80
891348,82,27,50
891483,135,52,73
891541,58,19,38
891627,86,30,53
891785,158,61,85
891953,168,66,88
892013,60,18,37
892078,65,20,41
892159,81,26,48
892261,102,36,57
892449,188,73,101
892569,120,47,66
892614,45,10,30
892651,37,6,27
892808,157,60,86
892898,90,31,53
892923,25,2,22
893009,86,31,52
893051,42,11,29
893178,127,50,71
893356,178,67,97
893422,66,22,42
893568,146,59,82
893668,100,37,56
893754,86,29,52
893829,75,24,44
893871,42,10,30
894070,199,77,106
894177,107,39,62
894279,102,37,59
894379,100,34,57
894421,42,9,29
894526,105,37,60
894675,149,57,82
894779,104,37,60
894934,155,60,83
895150,216,88,116
895240,90,28,54
895411,171,65,92
895462,51,15,33
895541,79,28,49
895671,130,51,73
895751,80,26,49
895976,225,90,117
896101,125,44,69
896276,175,71,97
896363,87,31,51
896485,122,43,66
896541,56,17,36
896630,89,30,53
896690,60,17,38
896828,138,51,74
896892,64,18,40
896936,44,10,31
897043,107,40,61
897089,46,10,30
897134,45,9,30
897202,68,21,40
897254,52,11,31
897321,67,19,42
897480,159,63,88
897701,221,85,116
897802,101,34,58
897907,105,37,59
897990,83,28,51
898084,94,32,55
898172,88,29,50
898265,93,31,52
898311,46,11,30
898575,264,110,139
898642,67,22,42
898804,162,60,89
898863,59,18,39
898955,92,32,56
899059,104,38,57
899128,69,21,42
899295,167,63,91
899379,84,31,51
899555,176,71,95
899626,71,24,46
899697,71,21,43
899778,81,27,47
899880,102,36,59
900005,125,46,72
900115,110,42,62
900246,131,48,72
900291,45,12,30
900377,86,29,51
900536,159,63,87
900643,107,37,64
900710,67,19,40
900792,82,24,46
900840,48,12,31
901116,276,118,143
901166,50,15,33
901304,138,51,74
901429,125,45,68
901492,63,20,41
901557,65,20,39
901625,68,21,40
901800,175,68,93
901888,88,31,52
901991,103,36,58
902175,184,75,99
902375,200,80,106
902610,235,94,121
902661,51,14,33
902754,93,31,52
902827,73,24,44
902923,96,35,58
903018,95,35,56
903139,121,47,70
903191,52,15,36
903278,87,30,52
903560,282,112,146
903602,42,10,29
903686,84,27,49
903852,166,65,91
904020,168,67,89
904093,73,23,43
904220,127,49,71
904316,96,33,55
904419,103,35,56
904553,134,51,75
904639,86,29,50
904846,207,85,109
905085,239,97,124
905156,71,22,43
905267,111,41,61
905352,85,29,53
905419,67,20,42
905466,47,10,30
905584,118,41,67
905660,76,26,44
905697,37,8,28
905776,79,27,46
905893,117,45,69
906022,129,46,73
906301,279,116,143
906399,98,34,56
906513,114,43,65
906630,117,44,64
906851,221,91,118
906899,48,12,32
907025,126,46,69
907153,128,47,71
907227,74,24,44
907371,144,55,81
907551,180,69,99
907687,136,52,75
907756,69,22,43
907837,81,26,48
907980,143,56,80
908012,32,5,25
908116,104,39,61
908207,91,31,54
908380,173,72,94
908425,45,10,30
908602,177,68,95
908677,75,23,46
908868,191,75,104
909017,149,57,85
909162,145,56,80
909305,143,53,76
909457,152,58,80
909570,113,44,65
909626,56,16,35
909839,213,86,113
910045,206,84,110
910145,100,31,52
910204,59,17,39
910407,203,86,106
910682,275,120,145
910793,111,42,61
910977,184,74,102
911061,84,29,48
911162,101,36,56
911309,147,57,80
911357,48,11,32
911507,150,57,83
911574,67,20,44
911651,77,25,47
911869,218,91,114
911959,90,30,53
912025,66,22,40
912117,92,30,53
912149,32,5,26
912190,41,9,30
912321,131,50,71
912449,128,46,68
912692,243,101,123
912963,271,110,140
913105,142,49,79
913163,58,15,36
913264,101,37,57
913342,78,25,49
913425,83,28,49
913533,108,40,61
913663,130,49,71
913755,92,32,55
913826,71,22,44
913897,71,24,42
913971,74,25,46
914064,93,35,57
914207,143,57,80
914452,245,101,132
914673,221,89,115
914767,94,35,56
914864,97,33,57
914926,62,19,39
914995,69,23,43
915218,223,86,117
915392,174,68,93
915474,82,27,49
915527,53,14,38
915721,194,74,102
915796,75,24,44
915854,58,18,36
915921,67,20,41
916048,127,47,68
916250,202,79,107
916535,285,116,145
916619,84,27,49
916733,114,41,61
916989,256,103,133
917149,160,63,87
917257,108,38,64
917343,86,28,49
917467,124,46,68
917561,94,34,56
917614,53,16,34
917753,139,51,77
917904,151,57,80
917981,77,26,46
918064,83,30,48
918215,151,58,82
918258,43,10,32
918405,147,54,78
918636,231,94,120
918662,26,3,23
918715,53,14,36
918885,170,64,89
919027,142,55,77
919147,120,42,67
919273,126,46,69
919395,122,45,69
919469,74,24,46
919591,122,44,65
919641,50,14,33
919709,68,22,43
919885,176,68,92
920019,134,51,74
920241,222,90,116
920390,149,52,83
920482,92,32,52
920698,216,88,112
920737,39,7,28
920810,73,25,44
920942,132,49,72
921083,141,53,76
921190,107,41,63
921277,87,29,51
921360,83,26,49
921459,99,34,55
921522,63,20,40
921621,99,33,54
921689,68,21,41
921848,159,64,86
921905,57,16,36
921982,77,25,49
922167,185,71,99
922338,171,65,96
922466,128,47,73
922525,59,17,37
922787,262,103,133
922855,68,20,42
923028,173,68,90
923161,133,50,72
923244,83,27,50
923364,120,45,67
923447,83,28,49
923492,45,12,32
923615,123,43,66
923701,86,26,52
923837,136,53,75
923895,58,17,40
923953,58,17,37
924064,111,40,63
924153,89,31,52
924211,58,16,38
924352,141,53,78
924513,161,66,86
924621,108,41,63
924695,74,23,45
924821,126,45,66
924886,65,19,42
924932,46,13,31
925107,175,68,92
925237,130,47,73
925325,88,32,50
925389,64,21,40
925479,90,31,54
925551,72,23,46
925638,87,31,51
925721,83,27,51
925859,138,54,76
925938,79,26,49
926006,68,22,43
926107,101,32,62
926188,81,26,48
926280,92,29,53
926371,91,32,55
926582,211,87,114
926650,68,21,42
926789,139,54,77
926971,182,70,99
927176,205,83,104
927237,61,17,40
927380,143,53,78
927584,204,80,106
927672,88,30,51
927718,46,13,32
928017,299,123,152
928150,133,51,72
928215,65,20,39
928291,76,25,46
928479,188,71,97
928651,172,64,93
928715,64,19,41
928870,155,63,84
928940,70,22,42
929096,156,62,87
929162,66,19,40
929207,45,11,31
929305,98,36,57
929340,35,7,27
929470,130,49,72
929568,98,36,54
930049,481,208,246
930125,76,25,46
930165,40,9,30
930388,223,89,116
930527,139,53,78
930580,53,15,35
930698,118,46,66
930845,147,57,82
930993,148,57,83
931071,78,27,48
931193,122,44,68
931337,144,53,82
931446,109,40,63
931565,119,45,66
931649,84,28,51
931752,103,39,61
931797,45,12,31
931958,161,65,89
932097,139,53,73
932295,198,80,108
932413,118,44,66
932633,220,85,116
932724,91,32,51
932876,152,61,84
932949,73,25,45
933044,95,36,57
933170,126,50,70
933286,116,43,67
933368,82,26,50
933476,108,42,61
933602,126,47,71
933697,95,36,57
933780,83,29,49
933886,106,40,61
934006,120,42,63
934103,97,35,57
934205,102,39,61
934231,26,2,23
934321,90,33,53
934386,65,19,40
934483,97,34,55
934617,134,50,74
934704,87,30,53
934781,77,23,45
934970,189,77,100
935029,59,18,39
935087,58,18,38
935410,323,134,161
935546,136,52,76
935714,168,63,90
935888,174,68,96
935985,97,36,58
936262,277,112,144
936369,107,38,60
936615,246,100,124
936705,90,31,52
936772,67,23,43
936858,86,30,52
937210,352,140,169
937322,112,38,64
937367,45,12,30
937455,88,30,50
937512,57,16,36
937611,99,35,58
937651,40,8,28
937727,76,23,48
937822,95,35,57
938028,206,78,108
938083,55,14,36
938218,135,51,77
938257,39,8,28
938514,257,105,137
938729,215,85,111
938767,38,7,26
938824,57,16,36
938904,80,28,49
938968,64,19,40
939085,117,44,66
939216,131,50,72
939291,75,24,42
939353,62,19,39
939527,174,72,96
939588,61,16,39
939669,81,30,51
939804,135,50,76
939917,113,43,65
939970,53,12,32
940121,151,56,82
940176,55,15,35
940305,129,45,68
940384,79,26,46
940589,205,80,110
940631,42,10,29
940700,69,22,43
940823,123,47,68
940883,60,17,38
941011,128,50,73
941101,90,32,54
941202,101,37,59
941331,129,49,72
941427,96,35,57
941625,198,80,105
941676,51,14,35
941848,172,65,98
941996,148,56,81
942110,114,39,61
942436,326,136,168
942484,48,13,33
942713,229,91,118
942796,83,27,49
942871,75,23,45
942956,85,26,48
943018,62,18,40
943062,44,11,29
943214,152,59,82
943362,148,54,81
943419,57,14,37
943523,104,38,58
943625,102,36,58
943707,82,28,49
943762,55,15,35
943870,108,39,60
944029,159,61,83
944090,61,17,38
944166,76,26,46
944241,75,24,44
944358,117,40,65
944430,72,24,43
944523,93,34,54
944749,226,91,117
944928,179,72,98
945039,111,41,64
945083,44,11,31
945188,105,38,63
945282,94,31,56
945328,46,12,32
945422,94,31,55
945478,56,16,34
945562,84,30,50
945788,226,91,118
945905,117,42,64
946053,148,57,79
946166,113,42,65
946301,135,50,75
946354,53,13,34
946461,107,38,60
946628,167,63,92
946772,144,56,77
946989,217,86,117
947073,84,29,50
947137,64,19,41
947309,172,68,92
947344,35,8,26
947386,42,8,28
947469,83,29,49
947528,59,17,37
947602,74,22,45
947704,102,37,58
947849,145,55,80
948047,198,83,105
948166,119,42,65
948249,83,25,47
948393,144,56,78
948568,175,68,96
948686,118,39,63
948857,171,66,91
948965,108,38,60
949010,45,11,32
949104,94,34,55
949309,205,83,107
949387,78,25,47
949500,113,38,64
949597,97,34,54
949653,56,15,35
949879,226,93,121
949983,104,35,57
950055,72,22,43
950383,328,137,165
950594,211,83,113
950733,139,52,74
950831,98,36,56
950918,87,30,51
951072,154,57,85
951136,64,20,40
951293,157,61,87
951362,69,22,43
951562,200,81,104
951736,174,63,93
951876,140,54,81
951931,55,17,35
951967,36,7,27
952022,55,17,37
952300,278,115,145
952336,36,8,27
952461,125,47,67
952534,73,23,45
952623,89,30,52
952909,286,119,145
953056,147,56,83
953196,140,49,75
953288,92,32,54
953314,26,2,22
953413,99,35,56
953545,132,52,74
953622,77,26,46
953697,75,26,46
953789,92,33,55
953888,99,39,59
953953,65,20,40
954100,147,58,80
954203,103,39,60
954315,112,40,63
954383,68,20,42
954455,72,23,43
954551,96,33,55
954710,159,63,86
954785,75,23,44
954918,133,51,73
955076,158,61,84
955120,44,10,31
955208,88,31,53
955294,86,31,50
955339,45,10,31
955415,76,23,43
955475,60,19,39
955560,85,27,50
955651,91,32,52
955715,64,20,40
955776,61,17,38
955814,38,9,27
955913,99,35,58
956013,100,37,57
956065,52,14,34
956121,56,17,38
956186,65,22,41
956290,104,37,58
956439,149,55,79
956557,118,46,71
956655,98,33,56
956726,71,23,43
956883,157,65,86
956995,112,43,63
957099,104,36,59
957255,156,59,84
957344,89,31,51
957489,145,58,81
957620,131,50,73
957670,50,14,35
957862,192,76,103
958041,179,69,94
958143,102,36,57
958281,138,52,78
958339,58,18,39
958486,147,55,76
958607,121,42,65
958832,225,91,114
958959,127,45,68
959114,155,56,83
959165,51,12,33
959248,83,28,46
959438,190,73,98
959595,157,61,81
959734,139,52,75
959813,79,27,46
959897,84,28,48
959958,61,18,39
960001,43,10,28
960237,236,96,126
960346,109,39,61
960474,128,47,69
960520,46,12,32
960735,215,89,113
960894,159,60,87
961104,210,83,111
961418,314,130,159
961658,240,101,131
961771,113,43,64
961923,152,57,79
961969,46,12,30
962076,107,37,57
962242,166,64,88
962365,123,44,67
962443,78,26,45
962619,176,68,90
962671,52,16,35
962764,93,31,50
962806,42,10,28
963060,254,98,133
963206,146,54,81
963278,72,23,42
963333,55,15,35
963461,128,46,69
963552,91,33,54
963764,212,84,111
963949,185,68,94
964056,107,38,57
964102,46,11,30
964296,194,80,104
964378,82,29,50
964558,180,73,99
964645,87,29,49
964741,96,32,57
964786,45,10,32
964865,79,27,50
964968,103,38,58
965167,199,74,106
965209,42,11,29
965321,112,43,65
965363,42,8,29
965438,75,27,46
965652,214,82,117
965714,62,18,40
965765,51,13,33
965863,98,34,58
965955,92,35,55
966076,121,45,67
966160,84,30,49
966303,143,54,77
966409,106,38,61
966570,161,64,87
966625,55,16,37
966840,215,85,115
967126,286,121,150
967250,124,48,70
967414,164,63,92
967506,92,31,54
967683,177,68,96
967792,109,37,62
967896,104,35,57
968011,115,43,62
968076,65,22,40
968179,103,34,58
968292,113,43,66
968434,142,51,78
968533,99,35,57
968602,69,22,44
968934,332,138,177
969005,71,23,43
969263,258,104,133
969451,188,74,100
969519,68,22,41
969579,60,16,39
969775,196,77,103
969926,151,61,84
970011,85,28,50
970113,102,35,60
970232,119,40,64
970356,124,43,66
970452,96,32,56
970552,100,36,60
970762,210,83,115
970902,140,54,77
971082,180,71,93
971176,94,32,56
971558,382,159,189
971658,100,34,58
971734,76,26,45
971784,50,14,32
971887,103,40,58
971990,103,38,60
972088,98,36,56
972215,127,45,69
972582,367,153,187
972797,215,88,114
972893,96,33,55
973056,163,68,89
973170,114,41,63
973285,115,42,64
973348,63,19,38
973514,166,64,87
973633,119,43,68
973697,64,19,42
973755,58,15,36
973915,160,63,87
974098,183,71,99
974202,104,34,60
974301,99,36,58
974349,48,13,33
974398,49,13,31
974536,138,54,75
974664,128,50,70
974766,102,37,59
974870,104,36,58
974929,59,17,39
975040,111,39,65
975148,108,41,62
975261,113,42,62
975444,183,73,97
975575,131,48,72
975642,67,20,41
975725,83,29,49
975829,104,34,60
975871,42,10,29
975982,111,40,62
976051,69,21,42
976101,50,13,34
976318,217,87,113
976420,102,35,55
976530,110,40,64
976709,179,69,94
976780,71,21,44
976818,38,8,28
976864,46,11,30
977006,142,53,76
977092,86,30,52
977287,195,76,102
977503,216,86,113
977565,62,19,40
977632,67,19,42
977778,146,55,78
977840,62,17,39
978105,265,103,135
978372,267,109,137
978497,125,44,68
978550,53,14,35
978728,178,70,94
978813,85,29,50
979023,210,84,113
979189,166,68,93
979298,109,40,61
979425,127,48,71
979503,78,26,47
979623,120,46,68
979665,42,10,30
979764,99,35,59
979955,191,70,99
980060,105,39,61
980204,144,54,76
980268,64,18,41
980349,81,27,49
980489,140,52,74
980589,100,34,56
980747,158,57,82
980846,99,38,58
980917,71,24,42
981054,137,51,71
981151,97,34,56
981261,110,40,62
981343,82,29,49
981412,69,22,46
981503,91,32,52
981668,165,62,91
981705,37,9,27
981763,58,16,35
981979,216,89,117
982045,66,19,40
982155,110,39,60
982234,79,26,48
982278,44,11,30
982364,86,30,51
982545,181,75,99
982621,76,26,46
982739,118,42,66
982990,251,106,132
983153,163,65,85
983225,72,25,43
983332,107,39,66
983588,256,99,129
983711,123,43,68
983891,180,70,94
983948,57,17,36
984016,68,21,41
984087,71,25,44
984188,101,37,59
984233,45,12,31
984300,67,22,45
984360,60,18,40
984443,83,29,50
984578,135,51,73
984653,75,23,45
984697,44,11,31
984796,99,35,55
984877,81,28,50
984945,68,22,43
984988,43,12,30
985174,186,74,102
985222,48,12,32
985285,63,17,39
985344,59,18,36
985441,97,34,54
985584,143,57,80
985669,85,27,52
985876,207,84,107
985946,70,21,41
986312,366,154,189
986514,202,82,108
986687,173,69,92
986792,105,36,59
987111,319,135,168
987198,87,31,54
987328,130,49,72
987497,169,68,92
987625,128,50,70
987691,66,21,41
987828,137,52,76
987893,65,20,40
987968,75,26,47
988085,117,42,63
988154,69,21,43
988261,107,41,62
988373,112,41,64
988500,127,46,68
988660,160,62,88
988823,163,62,88
988895,72,22,44
988973,78,22,45
989108,135,50,73
989152,44,10,30
989352,200,77,103
989413,61,17,39
989576,163,61,85
989678,102,35,57
989783,105,38,58
990030,247,100,128
990218,188,75,100
990260,42,9,29
990489,229,93,122
990770,281,115,143
991170,400,169,205
991269,99,37,56
991406,137,50,74
991633,227,95,120
991956,323,133,168
992031,75,26,45
992131,100,34,52
992200,69,20,41
992299,99,36,58
992333,34,6,26
992516,183,74,97
992605,89,29,51
992801,196,77,104
992961,160,58,84
993049,88,29,50
993236,187,74,103
993345,109,38,62
993411,66,22,43
993472,61,16,37
993520,48,13,31
993661,141,52,77
993696,35,7,25
993769,73,22,45
993899,130,50,73
993977,78,26,46
994041,64,20,42
994156,115,43,65
994211,55,15,36
994269,58,17,35
994365,96,34,54
994469,104,37,60
994602,133,50,73
994658,56,15,36
994784,126,48,70
994823,39,10,28
994907,84,27,51
994990,83,28,48
995123,133,48,71
995209,86,27,50
995342,133,47,73
995495,153,57,81
995754,259,110,135
995826,72,21,43
995891,65,20,40
996026,135,53,74
996115,89,30,50
996293,178,68,95
996409,116,44,67
996535,126,46,72
996568,33,5,26
996695,127,46,71
996811,116,39,64
996960,149,57,79
997071,111,42,61
997242,171,69,95
997296,54,15,36
997392,96,33,56
997500,108,40,61
997579,79,24,47
997655,76,27,47
997739,84,27,51
